Time,TimeHr,TimeInt,Power,SoC,Revenue
1225699200.0,7376.0,14752,-1,44,50.75
1225701000.0,7376.5,14753,0,44,0.0
1225702800.0,7377.0,14754,-1,43,50.75
1225704600.0,7377.5,14755,-1,43,50.75
1225706400.0,7378.0,14756,-1,41,50.75
1225708200.0,7378.5,14757,-1,40,50.75
1225710000.0,7379.0,14758,-1,39,50.75
1225711800.0,7379.5,14759,-1,39,50.75
1225713600.0,7380.0,14760,-1,38,50.75
1225715400.0,7380.5,14761,-1,37,50.73
1225717200.0,7381.0,14762,-1,35,50.72
1225719000.0,7381.5,14763,0,35,0.0
1225720800.0,7382.0,14764,0,35,0.0
1225722600.0,7382.5,14765,0,35,0.0
1225724400.0,7383.0,14766,0,35,0.0
1225726200.0,7383.5,14767,0,35,0.0
1225728000.0,7384.0,14768,-1,35,43.895
1225729800.0,7384.5,14769,-1,34,50.74
1225731600.0,7385.0,14770,-1,33,73.375
1225733400.0,7385.5,14771,-1,31,102.11
1225735200.0,7386.0,14772,-1,31,73.27
1225737000.0,7386.5,14773,-1,29,100.285
1225738800.0,7387.0,14774,-1,29,57.75
1225740600.0,7387.5,14775,-1,28,50.755
1225742400.0,7388.0,14776,-1,26,50.755
1225744200.0,7388.5,14777,-1,26,50.755
1225746000.0,7389.0,14778,-1,25,50.755
1225747800.0,7389.5,14779,0,24,0.0
1225749600.0,7390.0,14780,0,24,0.0
1225751400.0,7390.5,14781,0,24,0.0
1225753200.0,7391.0,14782,0,24,0.0
1225755000.0,7391.5,14783,0,24,0.0
1225756800.0,7392.0,14784,0,24,0.0
1225758600.0,7392.5,14785,1,24,-31.785
1225760400.0,7393.0,14786,1,25,-28.96
1225762200.0,7393.5,14787,1,26,-28.665
1225764000.0,7394.0,14788,1,27,-27.51
1225765800.0,7394.5,14789,1,28,-27.055
1225767600.0,7395.0,14790,1,29,-26.65
1225769400.0,7395.5,14791,1,31,-26.65
1225771200.0,7396.0,14792,1,31,-26.65
1225773000.0,7396.5,14793,1,32,-26.65
1225774800.0,7397.0,14794,1,33,-26.89
1225776600.0,7397.5,14795,1,34,-27.51
1225778400.0,7398.0,14796,1,36,-29.215
1225780200.0,7398.5,14797,1,36,-31.28
1225782000.0,7399.0,14798,0,37,0.0
1225783800.0,7399.5,14799,0,37,0.0
1225785600.0,7400.0,14800,0,37,0.0
1225787400.0,7400.5,14801,0,37,0.0
1225789200.0,7401.0,14802,-1,37,44.565
1225791000.0,7401.5,14803,-1,36,52.445
1225792800.0,7402.0,14804,-1,35,52.445
1225794600.0,7402.5,14805,-1,34,52.445
1225796400.0,7403.0,14806,-1,33,52.445
1225798200.0,7403.5,14807,-1,32,52.445
1225800000.0,7404.0,14808,-1,30,52.445
1225801800.0,7404.5,14809,-1,30,52.445
1225803600.0,7405.0,14810,-1,29,52.445
1225805400.0,7405.5,14811,-1,28,52.445
1225807200.0,7406.0,14812,-1,27,52.445
1225809000.0,7406.5,14813,-1,26,52.445
1225810800.0,7407.0,14814,-1,25,52.445
1225812600.0,7407.5,14815,-1,24,52.445
1225814400.0,7408.0,14816,-1,23,52.445
1225816200.0,7408.5,14817,-1,21,52.445
1225818000.0,7409.0,14818,-1,21,88.955
1225819800.0,7409.5,14819,-1,19,100.39
1225821600.0,7410.0,14820,-1,19,92.135
1225823400.0,7410.5,14821,-1,17,52.445
1225825200.0,7411.0,14822,-1,16,52.445
1225827000.0,7411.5,14823,-1,15,52.445
1225828800.0,7412.0,14824,-1,14,52.445
1225830600.0,7412.5,14825,-1,13,52.445
1225832400.0,7413.0,14826,-1,12,52.445
1225834200.0,7413.5,14827,-1,12,49.055
1225836000.0,7414.0,14828,0,11,0.0
1225837800.0,7414.5,14829,0,11,0.0
1225839600.0,7415.0,14830,0,11,0.0
1225841400.0,7415.5,14831,0,11,0.0
1225843200.0,7416.0,14832,0,11,0.0
1225845000.0,7416.5,14833,1,11,-31.24
1225846800.0,7417.0,14834,1,12,-31.24
1225848600.0,7417.5,14835,1,14,-29.055
1225850400.0,7418.0,14836,1,14,-28.865
1225852200.0,7418.5,14837,1,15,-27.85
1225854000.0,7419.0,14838,1,16,-26.55
1225855800.0,7419.5,14839,1,18,-26.31
1225857600.0,7420.0,14840,1,18,-26.31
1225859400.0,7420.5,14841,1,19,-26.075
1225861200.0,7421.0,14842,1,20,-27.85
1225863000.0,7421.5,14843,1,21,-27.85
1225864800.0,7422.0,14844,1,23,-30.115
1225866600.0,7422.5,14845,1,23,-31.86
1225868400.0,7423.0,14846,0,24,0.0
1225870200.0,7423.5,14847,0,24,0.0
1225872000.0,7424.0,14848,-1,24,44.975
1225873800.0,7424.5,14849,0,23,0.0
1225875600.0,7425.0,14850,-1,23,47.06
1225877400.0,7425.5,14851,-1,22,47.06
1225879200.0,7426.0,14852,-1,21,47.06
1225881000.0,7426.5,14853,-1,20,47.06
1225882800.0,7427.0,14854,-1,19,47.06
1225884600.0,7427.5,14855,-1,18,47.06
1225886400.0,7428.0,14856,-1,17,47.06
1225888200.0,7428.5,14857,-1,16,47.06
1225890000.0,7429.0,14858,-1,15,47.06
1225891800.0,7429.5,14859,0,14,0.0
1225893600.0,7430.0,14860,0,14,0.0
1225895400.0,7430.5,14861,0,14,0.0
1225897200.0,7431.0,14862,0,14,0.0
1225899000.0,7431.5,14863,-1,14,48.83
1225900800.0,7432.0,14864,-1,13,50.305
1225902600.0,7432.5,14865,-1,12,51.785
1225904400.0,7433.0,14866,-1,11,80.955
1225906200.0,7433.5,14867,-1,9,132.525
1225908000.0,7434.0,14868,-1,9,94.755
1225909800.0,7434.5,14869,-1,8,54.83
1225911600.0,7435.0,14870,-1,6,52.72
1225913400.0,7435.5,14871,-1,5,52.72
1225915200.0,7436.0,14872,-1,5,45.945
1225917000.0,7436.5,14873,-1,4,50.305
1225918800.0,7437.0,14874,-1,3,48.83
1225920600.0,7437.5,14875,-1,2,47.06
1225922400.0,7438.0,14876,-1,1,47.06
1225924200.0,7438.5,14877,0,0,0.0
1225926000.0,7439.0,14878,0,0,0.0
1225927800.0,7439.5,14879,0,0,0.0
1225929600.0,7440.0,14880,0,0,0.0
1225931400.0,7440.5,14881,1,1,-30.53
1225933200.0,7441.0,14882,1,2,-30.53
1225935000.0,7441.5,14883,1,2,-28.58
1225936800.0,7442.0,14884,1,3,-27.39
1225938600.0,7442.5,14885,1,4,-26.785
1225940400.0,7443.0,14886,1,5,-25.9
1225942200.0,7443.5,14887,1,6,-26.785
1225944000.0,7444.0,14888,1,7,-25.9
1225945800.0,7444.5,14889,1,8,-25.65
1225947600.0,7445.0,14890,1,9,-25.9
1225949400.0,7445.5,14891,1,10,-25.9
1225951200.0,7446.0,14892,1,11,-27.2
1225953000.0,7446.5,14893,1,12,-28.495
1225954800.0,7447.0,14894,0,13,0.0
1225956600.0,7447.5,14895,0,13,0.0
1225958400.0,7448.0,14896,0,13,0.0
1225960200.0,7448.5,14897,0,13,0.0
1225962000.0,7449.0,14898,0,13,0.0
1225963800.0,7449.5,14899,0,13,0.0
1225965600.0,7450.0,14900,0,13,0.0
1225967400.0,7450.5,14901,0,13,0.0
1225969200.0,7451.0,14902,0,13,0.0
1225971000.0,7451.5,14903,0,13,0.0
1225972800.0,7452.0,14904,0,13,0.0
1225974600.0,7452.5,14905,-1,13,44.175
1225976400.0,7453.0,14906,0,12,0.0
1225978200.0,7453.5,14907,0,12,0.0
1225980000.0,7454.0,14908,0,12,0.0
1225981800.0,7454.5,14909,0,12,0.0
1225983600.0,7455.0,14910,0,12,0.0
1225985400.0,7455.5,14911,0,12,0.0
1225987200.0,7456.0,14912,-1,12,44.17
1225989000.0,7456.5,14913,-1,11,54.04
1225990800.0,7457.0,14914,-1,10,63.395
1225992600.0,7457.5,14915,-1,8,107.44
1225994400.0,7458.0,14916,-1,7,65.52
1225996200.0,7458.5,14917,-1,6,60.35
1225998000.0,7459.0,14918,-1,6,60.555
1225999800.0,7459.5,14919,-1,5,60.5
1226001600.0,7460.0,14920,-1,4,54.535
1226003400.0,7460.5,14921,-1,3,52.455
1226005200.0,7461.0,14922,-1,2,54.845
1226007000.0,7461.5,14923,-1,0,52.26
1226008800.0,7462.0,14924,0,0,0.0
1226010600.0,7462.5,14925,0,0,0.0
1226012400.0,7463.0,14926,0,0,0.0
1226014200.0,7463.5,14927,0,0,0.0
1226016000.0,7464.0,14928,0,0,0.0
1226017800.0,7464.5,14929,0,0,0.0
1226019600.0,7465.0,14930,0,0,0.0
1226021400.0,7465.5,14931,0,0,0.0
1226023200.0,7466.0,14932,1,0,-29.88
1226025000.0,7466.5,14933,1,1,-29.88
1226026800.0,7467.0,14934,1,3,-29.88
1226028600.0,7467.5,14935,1,4,-29.88
1226030400.0,7468.0,14936,1,5,-29.88
1226032200.0,7468.5,14937,1,5,-29.605
1226034000.0,7469.0,14938,1,7,-29.88
1226035800.0,7469.5,14939,-1,7,53.29
1226037600.0,7470.0,14940,1,6,-25.955
1226039400.0,7470.5,14941,1,7,-28.17
1226041200.0,7471.0,14942,0,8,0.0
1226043000.0,7471.5,14943,0,8,0.0
1226044800.0,7472.0,14944,0,8,0.0
1226046600.0,7472.5,14945,0,8,0.0
1226048400.0,7473.0,14946,0,8,0.0
1226050200.0,7473.5,14947,0,8,0.0
1226052000.0,7474.0,14948,0,8,0.0
1226053800.0,7474.5,14949,0,8,0.0
1226055600.0,7475.0,14950,0,8,0.0
1226057400.0,7475.5,14951,0,8,0.0
1226059200.0,7476.0,14952,0,8,0.0
1226061000.0,7476.5,14953,0,8,0.0
1226062800.0,7477.0,14954,0,8,0.0
1226064600.0,7477.5,14955,0,8,0.0
1226066400.0,7478.0,14956,0,8,0.0
1226068200.0,7478.5,14957,0,8,0.0
1226070000.0,7479.0,14958,0,8,0.0
1226071800.0,7479.5,14959,0,8,0.0
1226073600.0,7480.0,14960,-1,8,43.3
1226075400.0,7480.5,14961,-1,7,45.855
1226077200.0,7481.0,14962,-1,6,52.155
1226079000.0,7481.5,14963,-1,4,105.515
1226080800.0,7482.0,14964,-1,4,74.885
1226082600.0,7482.5,14965,-1,3,48.285
1226084400.0,7483.0,14966,-1,2,45.3
1226086200.0,7483.5,14967,-1,1,43.3
1226088000.0,7484.0,14968,0,0,0.0
1226089800.0,7484.5,14969,0,0,0.0
1226091600.0,7485.0,14970,0,0,0.0
1226093400.0,7485.5,14971,0,0,0.0
1226095200.0,7486.0,14972,0,0,0.0
1226097000.0,7486.5,14973,0,0,0.0
1226098800.0,7487.0,14974,0,0,0.0
1226100600.0,7487.5,14975,0,0,0.0
1226102400.0,7488.0,14976,0,0,0.0
1226104200.0,7488.5,14977,0,0,0.0
1226106000.0,7489.0,14978,1,0,-25.95
1226107800.0,7489.5,14979,1,1,-25.95
1226109600.0,7490.0,14980,1,2,-25.95
1226111400.0,7490.5,14981,1,4,-25.95
1226113200.0,7491.0,14982,1,5,-25.95
1226115000.0,7491.5,14983,1,6,-25.95
1226116800.0,7492.0,14984,1,7,-25.95
1226118600.0,7492.5,14985,1,8,-25.95
1226120400.0,7493.0,14986,1,9,-25.95
1226122200.0,7493.5,14987,1,10,-25.95
1226124000.0,7494.0,14988,1,11,-26.17
1226125800.0,7494.5,14989,1,12,-26.17
1226127600.0,7495.0,14990,1,13,-26.185
1226129400.0,7495.5,14991,1,14,-26.185
1226131200.0,7496.0,14992,1,15,-26.185
1226133000.0,7496.5,14993,1,16,-26.855
1226134800.0,7497.0,14994,0,16,0.0
1226136600.0,7497.5,14995,1,17,-26.885
1226138400.0,7498.0,14996,0,17,0.0
1226140200.0,7498.5,14997,0,17,0.0
1226142000.0,7499.0,14998,0,17,0.0
1226143800.0,7499.5,14999,0,17,0.0
1226145600.0,7500.0,15000,0,17,0.0
1226147400.0,7500.5,15001,0,17,0.0
1226149200.0,7501.0,15002,1,18,-26.885
1226151000.0,7501.5,15003,1,19,-26.855
1226152800.0,7502.0,15004,1,20,-26.855
1226154600.0,7502.5,15005,1,21,-26.855
1226156400.0,7503.0,15006,1,22,-26.855
1226158200.0,7503.5,15007,0,22,0.0
1226160000.0,7504.0,15008,0,22,0.0
1226161800.0,7504.5,15009,0,22,0.0
1226163600.0,7505.0,15010,-1,22,68.32
1226165400.0,7505.5,15011,-1,21,100.65
1226167200.0,7506.0,15012,-1,20,100.65
1226169000.0,7506.5,15013,-1,19,43.77
1226170800.0,7507.0,15014,0,18,0.0
1226172600.0,7507.5,15015,0,18,0.0
1226174400.0,7508.0,15016,0,18,0.0
1226176200.0,7508.5,15017,0,18,0.0
1226178000.0,7509.0,15018,0,18,0.0
1226179800.0,7509.5,15019,0,18,0.0
1226181600.0,7510.0,15020,0,18,0.0
1226183400.0,7510.5,15021,0,18,0.0
1226185200.0,7511.0,15022,0,18,0.0
1226187000.0,7511.5,15023,0,18,0.0
1226188800.0,7512.0,15024,1,19,-26.855
1226190600.0,7512.5,15025,1,20,-26.855
1226192400.0,7513.0,15026,1,21,-26.705
1226194200.0,7513.5,15027,1,22,-26.185
1226196000.0,7514.0,15028,1,23,-26.185
1226197800.0,7514.5,15029,1,24,-26.185
1226199600.0,7515.0,15030,1,25,-25.925
1226201400.0,7515.5,15031,1,26,-25.925
1226203200.0,7516.0,15032,1,27,-25.925
1226205000.0,7516.5,15033,1,28,-25.925
1226206800.0,7517.0,15034,1,29,-25.395
1226208600.0,7517.5,15035,1,30,-25.395
1226210400.0,7518.0,15036,1,30,-25.245
1226212200.0,7518.5,15037,1,32,-25.245
1226214000.0,7519.0,15038,1,32,-25.245
1226215800.0,7519.5,15039,1,33,-25.245
1226217600.0,7520.0,15040,1,35,-25.245
1226219400.0,7520.5,15041,1,36,-25.245
1226221200.0,7521.0,15042,1,37,-26.375
1226223000.0,7521.5,15043,-1,37,52.055
1226224800.0,7522.0,15044,0,36,0.0
1226226600.0,7522.5,15045,1,37,-26.38
1226228400.0,7523.0,15046,1,38,-26.38
1226230200.0,7523.5,15047,0,38,0.0
1226232000.0,7524.0,15048,-1,38,37.97
1226233800.0,7524.5,15049,-1,37,37.985
1226235600.0,7525.0,15050,-1,36,38.705
1226237400.0,7525.5,15051,0,35,0.0
1226239200.0,7526.0,15052,0,35,0.0
1226241000.0,7526.5,15053,0,35,0.0
1226242800.0,7527.0,15054,0,35,0.0
1226244600.0,7527.5,15055,0,35,0.0
1226246400.0,7528.0,15056,0,35,0.0
1226248200.0,7528.5,15057,0,35,0.0
1226250000.0,7529.0,15058,-1,34,55.85
1226251800.0,7529.5,15059,-1,34,82.405
1226253600.0,7530.0,15060,-1,33,55.85
1226255400.0,7530.5,15061,-1,32,39.86
1226257200.0,7531.0,15062,-1,31,39.86
1226259000.0,7531.5,15063,-1,30,39.86
1226260800.0,7532.0,15064,-1,29,39.86
1226262600.0,7532.5,15065,0,28,0.0
1226264400.0,7533.0,15066,0,28,0.0
1226266200.0,7533.5,15067,0,28,0.0
1226268000.0,7534.0,15068,0,28,0.0
1226269800.0,7534.5,15069,0,28,0.0
1226271600.0,7535.0,15070,0,28,0.0
1226273400.0,7535.5,15071,0,28,0.0
1226275200.0,7536.0,15072,0,28,0.0
1226277000.0,7536.5,15073,1,29,-25.825
1226278800.0,7537.0,15074,1,29,-24.01
1226280600.0,7537.5,15075,1,30,-23.555
1226282400.0,7538.0,15076,1,31,-22.97
1226284200.0,7538.5,15077,1,33,-22.855
1226286000.0,7539.0,15078,1,33,-22.31
1226287800.0,7539.5,15079,1,34,-22.31
1226289600.0,7540.0,15080,1,36,-22.31
1226291400.0,7540.5,15081,1,36,-22.31
1226293200.0,7541.0,15082,1,37,-22.855
1226295000.0,7541.5,15083,1,38,-23.73
1226296800.0,7542.0,15084,1,39,-23.15
1226298600.0,7542.5,15085,1,41,-25.69
1226300400.0,7543.0,15086,0,41,0.0
1226302200.0,7543.5,15087,0,41,0.0
1226304000.0,7544.0,15088,0,41,0.0
1226305800.0,7544.5,15089,0,41,0.0
1226307600.0,7545.0,15090,-1,41,42.1
1226309400.0,7545.5,15091,-1,40,42.1
1226311200.0,7546.0,15092,-1,39,42.1
1226313000.0,7546.5,15093,-1,38,42.1
1226314800.0,7547.0,15094,-1,37,42.1
1226316600.0,7547.5,15095,-1,36,42.1
1226318400.0,7548.0,15096,-1,35,42.1
1226320200.0,7548.5,15097,-1,34,42.1
1226322000.0,7549.0,15098,0,33,0.0
1226323800.0,7549.5,15099,0,33,0.0
1226325600.0,7550.0,15100,0,33,0.0
1226327400.0,7550.5,15101,0,33,0.0
1226329200.0,7551.0,15102,-1,33,40.82
1226331000.0,7551.5,15103,-1,32,42.1
1226332800.0,7552.0,15104,-1,31,42.1
1226334600.0,7552.5,15105,-1,30,42.1
1226336400.0,7553.0,15106,-1,29,78.61
1226338200.0,7553.5,15107,-1,27,94.89
1226340000.0,7554.0,15108,-1,27,86.92
1226341800.0,7554.5,15109,-1,26,52.055
1226343600.0,7555.0,15110,-1,25,42.1
1226345400.0,7555.5,15111,-1,23,52.055
1226347200.0,7556.0,15112,-1,23,42.1
1226349000.0,7556.5,15113,-1,22,42.1
1226350800.0,7557.0,15114,0,21,0.0
1226352600.0,7557.5,15115,0,21,0.0
1226354400.0,7558.0,15116,0,21,0.0
1226356200.0,7558.5,15117,0,21,0.0
1226358000.0,7559.0,15118,0,21,0.0
1226359800.0,7559.5,15119,1,22,-25.855
1226361600.0,7560.0,15120,1,23,-25.855
1226363400.0,7560.5,15121,1,24,-25.69
1226365200.0,7561.0,15122,1,25,-25.69
1226367000.0,7561.5,15123,1,26,-25.6
1226368800.0,7562.0,15124,1,27,-25.58
1226370600.0,7562.5,15125,1,27,-25.245
1226372400.0,7563.0,15126,1,29,-25.245
1226374200.0,7563.5,15127,1,30,-25.245
1226376000.0,7564.0,15128,1,31,-25.245
1226377800.0,7564.5,15129,1,32,-25.245
1226379600.0,7565.0,15130,1,33,-25.245
1226381400.0,7565.5,15131,1,34,-25.245
1226383200.0,7566.0,15132,1,34,-25.1
1226385000.0,7566.5,15133,1,36,-25.69
1226386800.0,7567.0,15134,0,36,0.0
1226388600.0,7567.5,15135,0,36,0.0
1226390400.0,7568.0,15136,0,36,0.0
1226392200.0,7568.5,15137,0,36,0.0
1226394000.0,7569.0,15138,0,36,0.0
1226395800.0,7569.5,15139,0,36,0.0
1226397600.0,7570.0,15140,0,36,0.0
1226399400.0,7570.5,15141,0,36,0.0
1226401200.0,7571.0,15142,-1,36,40.175
1226403000.0,7571.5,15143,0,35,0.0
1226404800.0,7572.0,15144,0,35,0.0
1226406600.0,7572.5,15145,0,35,0.0
1226408400.0,7573.0,15146,0,35,0.0
1226410200.0,7573.5,15147,0,35,0.0
1226412000.0,7574.0,15148,0,35,0.0
1226413800.0,7574.5,15149,0,35,0.0
1226415600.0,7575.0,15150,0,35,0.0
1226417400.0,7575.5,15151,0,35,0.0
1226419200.0,7576.0,15152,0,35,0.0
1226421000.0,7576.5,15153,-1,35,42.68
1226422800.0,7577.0,15154,-1,34,86.23
1226424600.0,7577.5,15155,-1,32,94.895
1226426400.0,7578.0,15156,-1,31,94.895
1226428200.0,7578.5,15157,-1,31,47.945
1226430000.0,7579.0,15158,-1,30,49.135
1226431800.0,7579.5,15159,-1,28,57.265
1226433600.0,7580.0,15160,-1,28,42.75
1226435400.0,7580.5,15161,-1,27,42.75
1226437200.0,7581.0,15162,-1,26,42.75
1226439000.0,7581.5,15163,0,25,0.0
1226440800.0,7582.0,15164,0,25,0.0
1226442600.0,7582.5,15165,0,25,0.0
1226444400.0,7583.0,15166,0,25,0.0
1226446200.0,7583.5,15167,0,25,0.0
1226448000.0,7584.0,15168,0,25,0.0
1226449800.0,7584.5,15169,0,25,0.0
1226451600.0,7585.0,15170,0,25,0.0
1226453400.0,7585.5,15171,0,25,0.0
1226455200.0,7586.0,15172,0,25,0.0
1226457000.0,7586.5,15173,0,25,0.0
1226458800.0,7587.0,15174,0,25,0.0
1226460600.0,7587.5,15175,0,25,0.0
1226462400.0,7588.0,15176,0,25,0.0
1226464200.0,7588.5,15177,0,25,0.0
1226466000.0,7589.0,15178,0,25,0.0
1226467800.0,7589.5,15179,0,25,0.0
1226469600.0,7590.0,15180,1,26,-25.75
1226471400.0,7590.5,15181,1,27,-25.75
1226473200.0,7591.0,15182,0,27,0.0
1226475000.0,7591.5,15183,0,27,0.0
1226476800.0,7592.0,15184,-1,27,53.04
1226478600.0,7592.5,15185,-1,26,42.035
1226480400.0,7593.0,15186,-1,25,44.875
1226482200.0,7593.5,15187,-1,24,46.065
1226484000.0,7594.0,15188,-1,23,46.065
1226485800.0,7594.5,15189,-1,22,46.065
1226487600.0,7595.0,15190,-1,21,46.065
1226489400.0,7595.5,15191,-1,20,46.065
1226491200.0,7596.0,15192,-1,19,46.065
1226493000.0,7596.5,15193,-1,18,46.065
1226494800.0,7597.0,15194,-1,17,45.57
1226496600.0,7597.5,15195,-1,16,42.135
1226498400.0,7598.0,15196,-1,15,43.12
1226500200.0,7598.5,15197,-1,14,42.32
1226502000.0,7599.0,15198,-1,13,42.73
1226503800.0,7599.5,15199,-1,12,45.37
1226505600.0,7600.0,15200,-1,11,48.4
1226507400.0,7600.5,15201,-1,10,58.97
1226509200.0,7601.0,15202,-1,8,116.765
1226511000.0,7601.5,15203,-1,7,116.965
1226512800.0,7602.0,15204,-1,7,66.375
1226514600.0,7602.5,15205,-1,6,60.49
1226516400.0,7603.0,15206,-1,5,51.255
1226518200.0,7603.5,15207,-1,4,46.065
1226520000.0,7604.0,15208,-1,3,45.025
1226521800.0,7604.5,15209,-1,2,41.59
1226523600.0,7605.0,15210,-1,1,39.57
1226525400.0,7605.5,15211,0,0,0.0
1226527200.0,7606.0,15212,0,0,0.0
1226529000.0,7606.5,15213,0,0,0.0
1226530800.0,7607.0,15214,0,0,0.0
1226532600.0,7607.5,15215,0,0,0.0
1226534400.0,7608.0,15216,1,1,-25.75
1226536200.0,7608.5,15217,1,2,-24.28
1226538000.0,7609.0,15218,1,3,-23.62
1226539800.0,7609.5,15219,1,4,-23.62
1226541600.0,7610.0,15220,1,4,-23.31
1226543400.0,7610.5,15221,1,5,-23.31
1226545200.0,7611.0,15222,1,6,-23.31
1226547000.0,7611.5,15223,1,8,-23.31
1226548800.0,7612.0,15224,1,9,-23.31
1226550600.0,7612.5,15225,1,9,-22.97
1226552400.0,7613.0,15226,1,11,-23.31
1226554200.0,7613.5,15227,1,12,-23.31
1226556000.0,7614.0,15228,0,12,0.0
1226557800.0,7614.5,15229,0,12,0.0
1226559600.0,7615.0,15230,0,12,0.0
1226561400.0,7615.5,15231,-1,12,37.525
1226563200.0,7616.0,15232,0,11,0.0
1226565000.0,7616.5,15233,0,11,0.0
1226566800.0,7617.0,15234,0,11,0.0
1226568600.0,7617.5,15235,0,11,0.0
1226570400.0,7618.0,15236,0,11,0.0
1226572200.0,7618.5,15237,0,11,0.0
1226574000.0,7619.0,15238,0,11,0.0
1226575800.0,7619.5,15239,0,11,0.0
1226577600.0,7620.0,15240,-1,11,37.525
1226579400.0,7620.5,15241,-1,10,37.525
1226581200.0,7621.0,15242,-1,9,37.525
1226583000.0,7621.5,15243,0,8,0.0
1226584800.0,7622.0,15244,0,8,0.0
1226586600.0,7622.5,15245,0,8,0.0
1226588400.0,7623.0,15246,0,8,0.0
1226590200.0,7623.5,15247,-1,7,40.495
1226592000.0,7624.0,15248,-1,7,46.105
1226593800.0,7624.5,15249,-1,6,62.805
1226595600.0,7625.0,15250,-1,4,105.725
1226597400.0,7625.5,15251,-1,4,73.465
1226599200.0,7626.0,15252,-1,3,62.65
1226601000.0,7626.5,15253,-1,2,48.06
1226602800.0,7627.0,15254,0,1,0.0
1226604600.0,7627.5,15255,-1,1,49.605
1226606400.0,7628.0,15256,0,0,0.0
1226608200.0,7628.5,15257,0,0,0.0
1226610000.0,7629.0,15258,0,0,0.0
1226611800.0,7629.5,15259,0,0,0.0
1226613600.0,7630.0,15260,0,0,0.0
1226615400.0,7630.5,15261,0,0,0.0
1226617200.0,7631.0,15262,0,0,0.0
1226619000.0,7631.5,15263,0,0,0.0
1226620800.0,7632.0,15264,1,1,-22.675
1226622600.0,7632.5,15265,1,2,-22.21
1226624400.0,7633.0,15266,1,3,-21.78
1226626200.0,7633.5,15267,1,4,-21.78
1226628000.0,7634.0,15268,1,5,-21.285
1226629800.0,7634.5,15269,1,6,-21.285
1226631600.0,7635.0,15270,1,7,-21.285
1226633400.0,7635.5,15271,1,8,-20.835
1226635200.0,7636.0,15272,1,9,-20.44
1226637000.0,7636.5,15273,1,10,-20.44
1226638800.0,7637.0,15274,1,11,-20.44
1226640600.0,7637.5,15275,1,12,-21.285
1226642400.0,7638.0,15276,1,12,-20.04
1226644200.0,7638.5,15277,1,13,-20.045
1226646000.0,7639.0,15278,0,14,0.0
1226647800.0,7639.5,15279,0,14,0.0
1226649600.0,7640.0,15280,0,14,0.0
1226651400.0,7640.5,15281,0,14,0.0
1226653200.0,7641.0,15282,0,14,0.0
1226655000.0,7641.5,15283,0,14,0.0
1226656800.0,7642.0,15284,0,14,0.0
1226658600.0,7642.5,15285,0,14,0.0
1226660400.0,7643.0,15286,0,14,0.0
1226662200.0,7643.5,15287,0,14,0.0
1226664000.0,7644.0,15288,0,14,0.0
1226665800.0,7644.5,15289,0,14,0.0
1226667600.0,7645.0,15290,0,14,0.0
1226669400.0,7645.5,15291,0,14,0.0
1226671200.0,7646.0,15292,0,14,0.0
1226673000.0,7646.5,15293,0,14,0.0
1226674800.0,7647.0,15294,0,14,0.0
1226676600.0,7647.5,15295,0,14,0.0
1226678400.0,7648.0,15296,1,15,-25.13
1226680200.0,7648.5,15297,0,15,0.0
1226682000.0,7649.0,15298,-1,14,42.66
1226683800.0,7649.5,15299,-1,13,108.94
1226685600.0,7650.0,15300,-1,13,42.855
1226687400.0,7650.5,15301,0,12,0.0
1226689200.0,7651.0,15302,0,12,0.0
1226691000.0,7651.5,15303,0,12,0.0
1226692800.0,7652.0,15304,0,12,0.0
1226694600.0,7652.5,15305,0,12,0.0
1226696400.0,7653.0,15306,0,12,0.0
1226698200.0,7653.5,15307,0,12,0.0
1226700000.0,7654.0,15308,0,12,0.0
1226701800.0,7654.5,15309,1,13,-24.07
1226703600.0,7655.0,15310,0,13,0.0
1226705400.0,7655.5,15311,1,14,-24.07
1226707200.0,7656.0,15312,1,15,-23.515
1226709000.0,7656.5,15313,1,16,-21.735
1226710800.0,7657.0,15314,1,17,-23.515
1226712600.0,7657.5,15315,1,18,-21.735
1226714400.0,7658.0,15316,1,19,-21.735
1226716200.0,7658.5,15317,1,20,-21.73
1226718000.0,7659.0,15318,1,21,-21.735
1226719800.0,7659.5,15319,1,22,-21.735
1226721600.0,7660.0,15320,1,23,-21.735
1226723400.0,7660.5,15321,1,24,-21.735
1226725200.0,7661.0,15322,1,25,-21.735
1226727000.0,7661.5,15323,1,26,-21.735
1226728800.0,7662.0,15324,1,26,-19.55
1226730600.0,7662.5,15325,1,28,-21.68
1226732400.0,7663.0,15326,1,29,-21.975
1226734200.0,7663.5,15327,1,30,-21.975
1226736000.0,7664.0,15328,1,31,-21.68
1226737800.0,7664.5,15329,1,32,-21.975
1226739600.0,7665.0,15330,0,32,0.0
1226741400.0,7665.5,15331,0,32,0.0
1226743200.0,7666.0,15332,0,32,0.0
1226745000.0,7666.5,15333,0,32,0.0
1226746800.0,7667.0,15334,0,32,0.0
1226748600.0,7667.5,15335,0,32,0.0
1226750400.0,7668.0,15336,0,32,0.0
1226752200.0,7668.5,15337,0,32,0.0
1226754000.0,7669.0,15338,1,32,-23.6
1226755800.0,7669.5,15339,1,34,-23.6
1226757600.0,7670.0,15340,1,35,-23.6
1226759400.0,7670.5,15341,1,36,-23.6
1226761200.0,7671.0,15342,1,37,-23.6
1226763000.0,7671.5,15343,1,38,-23.6
